0, 02-05-2020 20:20:41, Hardware monitoring log v1.5 ,,,,,,,,
1, 02-05-2020 20:20:41, GeForce RTX 2070,Intel(R) HD Graphics 630,,,,,,,
2, 02-05-2020 20:20:41, GPU1 usage          ,GPU1 memory usage   ,CPU usage           ,CPU clock           ,RAM usage           ,Framerate           ,Frametime           ,,
80, 02-05-2020 20:21:58,4,455.852,28.125,4191.159,3240,199.9,7.387,,63.37
80, 02-05-2020 20:21:59,4,455.852,31.641,4191.159,3240,196.1,7.53,,63.39
80, 02-05-2020 20:22:00,4,455.852,30.469,4191.158,3256,193,7.628,,63.36
80, 02-05-2020 20:22:01,4,455.852,30.469,4191.158,3256,191.3,8.078,,63.38
80, 02-05-2020 20:22:02,4,455.852,29.688,4191.159,3255,189.7,7.402,,63.38
80, 02-05-2020 20:22:03,4,455.852,51.172,4191.159,3237,176.9,8.599,,63.36
80, 02-05-2020 20:22:04,4,455.852,55.859,4191.159,3247,171.6,8.568,,63.38
80, 02-05-2020 20:22:05,4,455.852,60.156,4191.158,3248,167.8,8.731,,63.39
80, 02-05-2020 20:22:06,4,455.852,54.297,4191.159,3250,167.6,8.817,,63.39
80, 02-05-2020 20:22:07,4,455.852,54.688,4191.159,3241,165.1,10.29,,63.39
80, 02-05-2020 20:22:08,4,455.852,57.422,4191.158,3249,162.6,8.942,,63.54
80, 02-05-2020 20:22:09,4,455.852,58.203,4191.159,3252,162.9,8.321,,63.38
80, 02-05-2020 20:22:10,4,455.852,57.422,4191.159,3252,159.9,8.308,,63.38
80, 02-05-2020 20:22:11,4,455.852,56.25,4191.158,3240,159.5,9.753,,63.38
80, 02-05-2020 20:22:12,4,455.852,58.203,4191.158,3252,155.2,10.251,,63.38
80, 02-05-2020 20:22:13,4,455.852,38.672,4191.158,3252,162.1,8.937,,63.38
80, 02-05-2020 20:22:14,4,455.852,29.688,4191.158,3251,166.2,8.692,,63.37
80, 02-05-2020 20:22:15,4,455.852,28.516,4191.158,3241,163.4,8.58,,63.37
80, 02-05-2020 20:22:16,4,455.852,30.859,4191.159,3248,160.8,8.711,,63.37
80, 02-05-2020 20:22:17,4,455.852,30.078,4191.158,3241,159.9,8.672,,63.64
80, 02-05-2020 20:22:18,4,455.852,30.859,4191.158,3241,158.3,9.662,,63.34
80, 02-05-2020 20:22:19,4,455.852,28.125,4191.158,3241,158,8.764,,63.34
80, 02-05-2020 20:22:20,4,455.852,31.25,4191.158,3251,156.2,8.891,,63.75
80, 02-05-2020 20:22:21,4,455.852,28.906,4191.158,3242,153.1,9.533,,63.42
80, 02-05-2020 20:22:22,4,455.852,29.297,4191.159,3242,151.9,9.06,,63.68
80, 02-05-2020 20:22:23,4,455.852,29.688,4191.158,3242,150.1,8.916,,63.63
80, 02-05-2020 20:22:24,4,455.852,32.422,4191.158,3256,148.8,10.287,,63.63
80, 02-05-2020 20:22:25,4,455.852,30.469,4191.159,3246,147.7,9.428,,63.63
80, 02-05-2020 20:22:26,4,455.852,30.859,4191.158,3248,144.1,19.665,,65.64
80, 02-05-2020 20:22:27,4,455.852,31.641,4191.158,3248,143.4,9.16,,65.65
80, 02-05-2020 20:22:28,4,455.852,53.516,4191.159,3256,134.2,10.072,,65.65
80, 02-05-2020 20:22:29,4,455.852,55.859,4191.159,3248,131.7,10.127,,65.61
80, 02-05-2020 20:22:30,4,455.852,58.203,4191.158,3256,129.4,10.566,,65.61
80, 02-05-2020 20:22:31,4,455.852,54.297,4191.158,3258,129.9,10.319,,66.16
80, 02-05-2020 20:22:32,4,455.852,54.688,4191.158,3261,128.9,10.027,,66.16
