0, 02-05-2020 23:03:11, Hardware monitoring log v1.5 ,,,,,,,
1, 02-05-2020 23:03:11, GeForce GTX 650,,,,,,,
2, 02-05-2020 23:03:11, GPU usage           ,Memory usage        ,CPU usage           ,RAM usage           ,Framerate           ,Frametime           ,,
3, 02-05-2020 23:03:11,0,%                   ,0,100,10,                    ,                    ,
3, 02-05-2020 23:03:11,1,MB                  ,0,8192,10,                    ,                    ,
3, 02-05-2020 23:03:11,2,%                   ,0,100,10,                    ,                    ,
3, 02-05-2020 23:03:11,3,MB                  ,0,16384,10,                    ,                    ,
3, 02-05-2020 23:03:11,4,FPS                 ,0,200,10,                    ,                    ,
3, 02-05-2020 23:03:11,5,ms                  ,0,50,10,                    ,                    ,
80, 02-05-2020 23:03:11,0,123.645,1.253,2366,N/A                 ,0,,
80, 02-05-2020 23:03:12,0,123.645,2.344,2366,N/A                 ,0,,
80, 02-05-2020 23:03:13,0,123.645,1.172,2366,N/A                 ,0,,
80, 02-05-2020 23:03:14,64,145.414,39.66,2421,2691.1,50.431,," 11,35"
80, 02-05-2020 23:03:15,66,141.664,47.712,2422,3774.5,0.972,,"  41,8"
80, 02-05-2020 23:03:16,1,141.664,36.719,2422,3678.5,1.045,," 41,26"
80, 02-05-2020 23:03:17,62,141.664,37.109,2421,3458.4,280.816,," 40,87"
80, 02-05-2020 23:03:18,58,143.039,41.797,2423,3183.8,0,," 40,87"
80, 02-05-2020 23:03:19,47,143.602,66.797,2451,2888.4,0,," 40,92"
80, 02-05-2020 23:03:20,57,143.602,32.422,2448,3066.8,0,," 37,44"
80, 02-05-2020 23:03:21,56,143.602,32.031,2446,3028.9,0,,"  37,5"
80, 02-05-2020 23:03:22,54,143.602,37.5,2446,2871.6,0,,"  37,5"
80, 02-05-2020 23:03:23,54,143.602,42.969,2446,2805.8,0,," 37,57"
80, 02-05-2020 23:03:24,50,143.602,41.797,2442,2681.5,0,," 37,66"
80, 02-05-2020 23:03:25,46,143.727,39.844,2436,2444,6.585,," 37,73"
80, 02-05-2020 23:03:26,49,143.727,31.25,2436,2450.8,1.079,," 37,84"
80, 02-05-2020 23:03:27,37,143.727,27.344,2436,1513.1,233.385,," 37,84"
80, 02-05-2020 23:03:28,25,143.727,21.484,2437,1173,433.586,," 38,04"
80, 02-05-2020 23:03:29,43,144.414,37.891,2436,2224.4,0,," 38,04"
80, 02-05-2020 23:03:30,44,143.539,34.766,2436,2206.2,0,," 38,18"
80, 02-05-2020 23:03:31,46,143.539,39.453,2437,2210.6,0,," 38,18"
80, 02-05-2020 23:03:32,42,144.664,43.75,2442,2086.7,0,," 38,31"
80, 02-05-2020 23:03:33,43,144.664,33.594,2443,2053.3,0,," 38,44"
80, 02-05-2020 23:03:34,42,144.664,31.25,2442,2050.2,0,," 38,57"
80, 02-05-2020 23:03:35,42,144.664,32.422,2443,1973.4,0,," 38,57"
80, 02-05-2020 23:03:36,42,144.664,31.25,2444,1955.9,0,,"  38,7"
80, 02-05-2020 23:03:37,38,144.664,30.859,2443,1813.2,0,," 38,83"
80, 02-05-2020 23:03:38,41,144.664,33.203,2443,1874.4,0,," 38,96"
80, 02-05-2020 23:03:39,38,144.664,35.938,2444,1783.9,0,," 38,96"
80, 02-05-2020 23:03:40,14,144.664,31.25,2444,1682.6,3.442,," 39,09"
80, 02-05-2020 23:03:41,40,144.664,31.25,2444,1687.4,207.906,," 39,21"
80, 02-05-2020 23:03:42,26,138.391,26.953,2444,1143.6,276.765,," 39,47"
80, 02-05-2020 23:03:43,17,138.391,19.141,2445,1041.5,354.075,," 39,63"
80, 02-05-2020 23:03:44,26,138.391,30.078,2445,1591.6,1.862,," 39,63"
80, 02-05-2020 23:03:45,19,143.453,29.688,2446,1556.9,1.042,," 39,89"
80, 02-05-2020 23:03:46,32,140.965,31.25,2446,1493.9,194.781,," 40,03"
80, 02-05-2020 23:03:47,31,140.965,28.125,2445,1465.5,1.251,," 40,32"
80, 02-05-2020 23:03:48,26,140.965,23.828,2446,684.8,617.255,," 40,32"
80, 02-05-2020 23:03:49,28,140.965,28.516,2446,1451.7,1.429,," 40,45"
80, 02-05-2020 23:03:50,28,140.965,26.172,2446,1400.1,217.805,," 40,71"
80, 02-05-2020 23:03:51,2,140.965,7.422,2447,93.4,945.927,," 40,97"
80, 02-05-2020 23:03:52,7,140.965,25.724,2447,1128.7,137.639,," 40,97"
80, 02-05-2020 23:03:53,31,140.965,31.25,2447,1306.9,1.784,,"  41,1"
80, 02-05-2020 23:03:54,6,146.09,32.813,2447,1366.5,1.547,," 41,36"
80, 02-05-2020 23:03:55,30,141.461,24.651,2447,570.4,660.207,," 41,62"
80, 02-05-2020 23:03:56,28,141.461,30.859,2448,1305.7,1.527,," 41,88"
80, 02-05-2020 23:03:57,5,143.344,26.953,2448,917.9,291.309,," 41,88"
80, 02-05-2020 23:03:58,16,143.344,21.484,2451,919,2.208,," 42,13"
80, 02-05-2020 23:03:59,29,148.969,25.781,2451,1233,297.531,,"  42,4"
80, 02-05-2020 23:04:00,33,146.48,23.828,2451,849.1,325.239,," 42,79"
80, 02-05-2020 23:04:01,15,153.98,25,2451,1161.1,1.948,," 42,79"
80, 02-05-2020 23:04:02,13,150.168,9.375,2452,1161.1,0,," 43,05"
80, 02-05-2020 23:04:03,86,144.539,20.313,2448,179.3,1838.204,,"  43,3"
80, 02-05-2020 23:04:04,30,144.539,28.125,2448,888.2,209.395,,"  43,7"
80, 02-05-2020 23:04:05,27,144.539,29.297,2448,1120,1.631,,"  43,7"
80, 02-05-2020 23:04:06,27,144.539,24.609,2448,875.6,217.42,," 43,96"
80, 02-05-2020 23:04:07,27,144.539,28.516,2448,1093.4,1.466,," 44,22"
80, 02-05-2020 23:04:08,27,144.539,29.688,2448,1066,2.141,," 44,61"
80, 02-05-2020 23:04:09,25,144.539,28.516,2448,1049.8,1.395,," 44,61"
80, 02-05-2020 23:04:10,27,144.539,32.813,2448,1046.9,2.112,," 44,87"
80, 02-05-2020 23:04:11,27,144.539,34.375,2449,1032.8,0,," 45,26"
80, 02-05-2020 23:04:12,27,144.539,30.859,2449,1043.2,0,," 45,65"
80, 02-05-2020 23:04:13,26,144.539,28.906,2449,994.2,0,," 45,99"
80, 02-05-2020 23:04:14,27,144.539,32.031,2455,998.2,0,," 45,99"
80, 02-05-2020 23:04:15,27,144.539,35.156,2452,1008.2,0,," 46,25"
80, 02-05-2020 23:04:16,26,144.539,28.125,2452,975,0,," 46,63"
80, 02-05-2020 23:04:17,25,144.539,28.147,2453,980.6,0,," 47,02"
80, 02-05-2020 23:04:18,25,144.539,34.64,2453,958.8,0,," 47,02"
80, 02-05-2020 23:04:19,27,157.289,34.375,2454,933.8,0,," 47,41"
