0, 02-05-2020 23:23:10, Hardware monitoring log v1.5 ,,,,,,,
1, 02-05-2020 23:23:10, GeForce GTX 650,,,,,,,
2, 02-05-2020 23:23:10, GPU usage           ,Memory usage        ,CPU usage           ,RAM usage           ,Framerate           ,Frametime           ,,
3, 02-05-2020 23:23:10,0,%                   ,0,100,10,                    ,                    ,
3, 02-05-2020 23:23:10,1,MB                  ,0,8192,10,                    ,                    ,
3, 02-05-2020 23:23:10,2,%                   ,0,100,10,                    ,                    ,
3, 02-05-2020 23:23:10,3,MB                  ,0,16384,10,                    ,                    ,
3, 02-05-2020 23:23:10,4,FPS                 ,0,200,10,                    ,                    ,
3, 02-05-2020 23:23:10,5,ms                  ,0,50,10,                    ,                    ,
80, 02-05-2020 23:23:11,1,132.77,4.297,2902,N/A                 ,0,,
80, 02-05-2020 23:23:12,1,132.52,3.125,2902,N/A                 ,0,,
80, 02-05-2020 23:23:13,1,132.52,23.828,2904,N/A                 ,0,,
80, 02-05-2020 23:23:14,0,132.52,3.125,2903,N/A                 ,0,,
80, 02-05-2020 23:23:15,0,132.52,3.125,2902,N/A                 ,0,,
80, 02-05-2020 23:23:16,0,132.52,0.781,2899,N/A                 ,0,,
80, 02-05-2020 23:23:17,10,173.492,22.656,2933,0,0,,"11,36"
80, 02-05-2020 23:23:18,82,171.867,61.328,2945,3000.7,46.847,,"40,75"
80, 02-05-2020 23:23:19,83,171.867,37.891,2957,2994.2,0.867,,"40,76"
80, 02-05-2020 23:23:20,83,171.867,32.031,2958,2998.2,0.904,,"40,76"
80, 02-05-2020 23:23:21,14,171.867,20.703,2951,1088.7,465.143,,"40,26"
80, 02-05-2020 23:23:22,82,171.867,27.734,2949,3014.9,152.818,,"40,35"
80, 02-05-2020 23:23:23,81,171.867,40.234,2949,2994.4,0.844,,"36,87"
80, 02-05-2020 23:23:24,80,177.117,45.313,2946,2905.7,1.071,,"36,87"
80, 02-05-2020 23:23:25,82,183.117,42.969,2946,2893.9,1.971,,"36,88"
80, 02-05-2020 23:23:26,81,176.367,46.875,2946,2852,1.858,,"36,91"
80, 02-05-2020 23:23:27,78,176.367,42.969,2946,2813.6,1.005,,"36,94"
80, 02-05-2020 23:23:28,77,176.367,37.891,2946,2760.5,1.174,,"36,97"
80, 02-05-2020 23:23:29,74,170.617,33.421,2946,2598.4,1.115,,"36,97"
80, 02-05-2020 23:23:30,69,170.617,29.688,2946,2502.8,1.199,,37
80, 02-05-2020 23:23:31,66,170.617,32.582,2945,2336.3,1.189,,"37,04"
80, 02-05-2020 23:23:32,65,170.617,29.957,2945,2270.4,1.05,,"37,07"
80, 02-05-2020 23:23:33,62,170.617,29.41,2945,2169.2,1.362,,"37,07"
80, 02-05-2020 23:23:34,63,170.617,36.328,2945,2044.5,0,,"37,09"
80, 02-05-2020 23:23:35,58,170.617,35.547,2945,1973.6,0,,"37,09"
80, 02-05-2020 23:23:36,57,170.617,34.375,2945,1972.1,0,,"37,14"
80, 02-05-2020 23:23:37,57,170.617,32.031,2945,1916,0,,"37,18"
80, 02-05-2020 23:23:38,55,170.617,29.297,2947,1845.1,0,,"37,18"
